id,source,brand,branch,city,province,rating,sentiment,emotion,complaint_category,urgency,confidence_score,review_date
764,google_maps,Tipax,تیپاکس ۲,NULL,همدان,2.0,Negative,Disappointed,Other,Medium,80,2 years ago
765,google_maps,Tipax,تیپاکس ۲,NULL,همدان,1.0,Negative,Angry,Other,High,90,4 years ago
766,google_maps,Tipax,تیپاکس ۲,NULL,همدان,5.0,Positive,Happy,Other,Low,80,3 years ago
767,google_maps,Tipax,تیپاکس ۲,NULL,همدان,5.0,Positive,Happy,Other,Low,70,5 years ago
768,google_maps,Tipax,سرپرستی تیپاکس همدان,همدان,همدان,1.0,Positive,Satisfied,Other,High,90,2 years ago
769,google_maps,Tipax,سرپرستی تیپاکس همدان,همدان,همدان,1.0,Positive,Satisfied,Other,High,90,2 years ago
770,google_maps,Tipax,سرپرستی تیپاکس همدان,همدان,همدان,5.0,Positive,Happy,Other,Low,80,4 years ago
771,google_maps,Tipax,سرپرستی تیپاکس همدان,همدان,همدان,1.0,Negative,Angry,Other,High,80,9 months ago
772,google_maps,Tipax,سرپرستی تیپاکس همدان,همدان,همدان,5.0,Positive,Happy,Other,Low,90,3 years ago
773,google_maps,Tipax,سرپرستی تیپاکس همدان,همدان,همدان,1.0,Negative,Angry,Other,High,80,3 years ago
774,google_maps,Tipax,تیپاکس قم نبوت,یزد,یزد,1.0,Negative,Angry,Staff Behavior,High,90,2 weeks ago
775,google_maps,Tipax,تیپاکس قم نبوت,یزد,یزد,1.0,Negative,Angry,Other,High,90,2 years ago
776,google_maps,Tipax,تیپاکس قم نبوت,یزد,یزد,1.0,Negative,Angry,Other,High,90,a year ago
777,google_maps,Tipax,تیپاکس قم نبوت,یزد,یزد,1.0,Negative,Angry,Other,High,90,a year ago
778,google_maps,Tipax,تیپاکس قم نبوت,یزد,یزد,1.0,Negative,Angry,Other,High,80,2 years ago
779,google_maps,Tipax,تیپاکس قم نبوت,یزد,یزد,1.0,Negative,Angry,Other,High,80,2 years ago
780,google_maps,Tipax,تیپاکس قم نبوت,یزد,یزد,1.0,Negative,Angry,Other,High,80,3 years ago
781,google_maps,Tipax,تیپاکس قم نبوت,یزد,یزد,1.0,Negative,Angry,Other,High,80,a year ago
782,google_maps,Tipax,تیپاکس قم نبوت,یزد,یزد,5.0,Positive,Happy,Other,Low,80,4 years ago
783,google_maps,Tipax,تیپاکس کلهری,NULL,قم,1.0,Negative,Angry,Staff Behavior,High,100,2 months ago
784,google_maps,Tipax,تیپاکس کلهری,NULL,قم,1.0,Positive,Satisfied,Other,High,100,7 months ago
785,google_maps,Tipax,تیپاکس کلهری,NULL,قم,1.0,Negative,Angry,Tracking,High,90,7 months ago
786,google_maps,Tipax,تیپاکس کلهری,NULL,قم,1.0,Negative,Angry,Delay,High,90,7 months ago
787,google_maps,Tipax,تیپاکس کلهری,NULL,قم,1.0,Negative,Angry,Other,High,90,11 months ago
788,google_maps,Tipax,تیپاکس کلهری,NULL,قم,1.0,Negative,Angry,Other,High,100,5 months ago
789,google_maps,Tipax,تیپاکس کلهری,NULL,قم,5.0,Positive,Happy,Other,Low,80,a year ago
790,google_maps,Tipax,تیپاکس کلهری,NULL,قم,1.0,Negative,Angry,Other,High,80,8 months ago
791,google_maps,Tipax,تیپاکس کلهری,NULL,قم,5.0,Positive,Happy,Other,Low,80,10 months ago
792,google_maps,Tipax,تیپاکس کلهری,NULL,قم,1.0,Negative,Angry,Other,High,90,a month ago
793,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Negative,Angry,Delay,High,100,3 years ago
794,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Negative,Angry,Delay,High,100,3 years ago
795,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Positive,Satisfied,Other,High,100,Edited 3 years ago
796,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Negative,Angry,Other,High,90,5 years ago
797,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Negative,Angry,Other,High,90,5 years ago
798,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Negative,Angry,Other,High,90,4 years ago
799,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Negative,Angry,Other,High,100,3 years ago
800,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Negative,Angry,Delay,High,90,5 years ago
801,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Negative,Angry,Other,High,80,3 years ago
802,google_maps,Tipax,مرکزی تیپاکس تهران,تهران,تهران,1.0,Negative,Angry,Delay,High,80,5 years ago
803,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,1.0,Negative,Angry,Other,High,100,11 months ago
804,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,1.0,Positive,Frustrated,Other,High,100,4 years ago
805,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,3.0,Neutral,Satisfied,Other,Low,90,5 months ago
806,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,1.0,Negative,Angry,Pricing,High,100,3 years ago
807,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,1.0,Negative,Angry,Other,High,90,7 months ago
808,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,5.0,Positive,Happy,Other,Low,80,8 months ago
809,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,1.0,Negative,Angry,Delay,High,90,10 months ago
810,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,5.0,Positive,Happy,Other,Low,80,2 years ago
811,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,5.0,Negative,Disappointed,Other,Medium,90,3 years ago
812,google_maps,Tipax,تیپاکس خرم آباد کیو,NULL,لرستان,5.0,Positive,Happy,Other,Low,80,4 years ago
813,google_maps,Tipax,تیپاکس الیگودرز,NULL,لرستان,5.0,Positive,Happy,Other,Low,70,a month ago
814,google_maps,Tipax,تیپاکس خرم آباد افلاک,ری,لرستان,1.0,Negative,Angry,Other,High,90,11 months ago
815,google_maps,Tipax,تیپاکس خرم آباد افلاک,ری,لرستان,1.0,Negative,Angry,Other,High,80,11 months ago
816,google_maps,Tipax,تیپاکس کوهدشت,NULL,لرستان,5.0,Positive,Happy,Other,Low,90,6 years ago
817,google_maps,Tipax,تیپاکس ( مرکزی اهواز)(سه راه خرمشهر، رو به روی بانک ملت),NULL,خوزستان,1.0,Negative,Angry,Mobile App,High,90,a year ago
818,google_maps,Tipax,تیپاکس ( مرکزی اهواز)(سه راه خرمشهر، رو به روی بانک ملت),NULL,خوزستان,1.0,Negative,Angry,Other,High,100,3 years ago
819,google_maps,Tipax,تیپاکس ( مرکزی اهواز)(سه راه خرمشهر، رو به روی بانک ملت),NULL,خوزستان,1.0,Negative,Angry,Other,High,100,2 years ago
820,google_maps,Tipax,تیپاکس ( مرکزی اهواز)(سه راه خرمشهر، رو به روی بانک ملت),NULL,خوزستان,1.0,Negative,Angry,Other,High,100,6 months ago
821,google_maps,Tipax,تیپاکس ( مرکزی اهواز)(سه راه خرمشهر، رو به روی بانک ملت),NULL,خوزستان,1.0,Negative,Angry,Other,High,80,2 years ago
822,google_maps,Tipax,تیپاکس ( مرکزی اهواز)(سه راه خرمشهر، رو به روی بانک ملت),NULL,خوزستان,1.0,Negative,Angry,Other,High,80,2 years ago
823,google_maps,Tipax,تیپاکس ( مرکزی اهواز)(سه راه خرمشهر، رو به روی بانک ملت),NULL,خوزستان,2.0,Negative,Disappointed,Other,Medium,80,3 years ago
824,google_maps,Tipax,تیپاکس ( مرکزی اهواز)(سه راه خرمشهر، رو به روی بانک ملت),NULL,خوزستان,1.0,Negative,Angry,Other,High,90,3 years ago
825,google_maps,Tipax,تیپاکس ( مرکزی اهواز)(سه راه خرمشهر، رو به روی بانک ملت),NULL,خوزستان,1.0,Negative,Angry,Other,High,80,3 years ago
826,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,5.0,Positive,Happy,Other,Low,100,a year ago
827,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,1.0,Positive,Satisfied,Other,High,100,a year ago
828,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,1.0,Negative,Angry,Other,High,90,8 months ago
829,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,5.0,Positive,Happy,Other,Low,70,a year ago
830,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,5.0,Positive,Happy,Other,Low,70,a year ago
831,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,5.0,Positive,Happy,Other,Low,80,4 years ago
832,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,5.0,Positive,Happy,Other,Low,80,a year ago
833,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,5.0,Positive,Happy,Other,Low,70,3 years ago
834,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,5.0,Positive,Happy,Other,Low,80,2 years ago
835,google_maps,Tipax,تیپاکس فرهنگ شهر,اهواز,خوزستان,3.0,Positive,Satisfied,Other,Low,80,a year ago
836,google_maps,Tipax,تیپاکس 3اهواز,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,7 months ago
837,google_maps,Tipax,تیپاکس 3اهواز,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,5 years ago
838,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Negative,Angry,Mobile App,High,100,6 years ago
839,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Negative,Angry,Mobile App,High,90,7 years ago
840,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Negative,Angry,Other,High,100,a year ago
841,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,6 years ago
842,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Positive,Satisfied,Other,High,90,6 years ago
843,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,6 years ago
844,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,a year ago
845,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Negative,Angry,Mobile App,High,100,a year ago
846,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Positive,Satisfied,Other,High,90,6 years ago
847,google_maps,Tipax,tippax ahwaz تیپاکس اهواز غرب کارون,NULL,خوزستان,1.0,Negative,Angry,Other,High,100,3 months ago
848,google_maps,Tipax,تیپاکس اهواز سه,9P2H+P63,Ahvaz,1.0,Negative,Angry,Staff Behavior,High,90,5 years ago
849,google_maps,Tipax,تیپاکس اهواز سه,9P2H+P63,Ahvaz,1.0,Negative,Angry,Other,High,90,3 years ago
850,google_maps,Tipax,تیپاکس اهواز سه,9P2H+P63,Ahvaz,1.0,Negative,Angry,Pricing,High,90,5 years ago
851,google_maps,Tipax,تیپاکس اهواز سه,9P2H+P63,Ahvaz,4.0,Positive,Satisfied,Other,Low,80,3 years ago
852,google_maps,Tipax,تیپاکس اهواز سه,9P2H+P63,Ahvaz,5.0,Positive,Happy,Other,Low,80,4 years ago
853,google_maps,Tipax,تیپاکس اهواز سه,9P2H+P63,Ahvaz,1.0,Negative,Angry,Other,High,80,2 years ago
854,google_maps,Tipax,تیپاکس اهواز سه,9P2H+P63,Ahvaz,1.0,Negative,Angry,Other,High,80,a year ago
855,google_maps,Tipax,تیپاکس اهواز سه,9P2H+P63,Ahvaz,1.0,Negative,Angry,Other,High,80,3 years ago
856,google_maps,Tipax,تیپاکس اهواز سه,9P2H+P63,Ahvaz,1.0,Negative,Angry,Other,High,80,3 years ago
857,google_maps,Tipax,تیپاکس سرپرستی اهواز,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,a year ago
858,google_maps,Tipax,"تیپاکس نیوساید اهواز (,NEWSIDE)",NULL,خوزستان,5.0,Positive,Happy,Other,Low,70,6 months ago
859,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,a year ago
860,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,10 months ago
861,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,5.0,Positive,Happy,Other,Low,80,11 months ago
862,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,5.0,Positive,Happy,Other,Low,100,9 months ago
863,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,5.0,Positive,Happy,Other,Low,80,a year ago
864,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,6 months ago
865,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,2.0,Negative,Disappointed,Other,Medium,80,a year ago
866,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,a year ago
867,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,a year ago
868,google_maps,Tipax,تیپاکس کوی نفت,NULL,خوزستان,1.0,Negative,Angry,Staff Behavior,High,80,8 months ago
869,google_maps,Tipax,تیپاکس زیتون کارگری,NULL,خوزستان,1.0,Negative,Angry,Staff Behavior,High,90,2 years ago
870,google_maps,Tipax,تیپاکس زیتون کارگری,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,2 years ago
871,google_maps,Tipax,تیپاکس زیتون کارگری,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,2 years ago
872,google_maps,Tipax,تیپاکس زیتون کارگری,NULL,خوزستان,1.0,Negative,Angry,Damaged Package,High,80,10 months ago
873,google_maps,Tipax,تیپاکس زیتون کارگری,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,a year ago
874,google_maps,Tipax,تیپاکس زیتون کارگری,NULL,خوزستان,5.0,Positive,Happy,Other,Low,70,a year ago
875,google_maps,Tipax,تیپاکس زیتون کارگری,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,3 years ago
876,google_maps,Tipax,تیپاکس زیتون کارگری,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,2 years ago
877,google_maps,Tipax,تیپاکس کیان آباد_وهابی,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,2 years ago
878,google_maps,Tipax,تیپاکس پاداد,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,2 years ago
879,google_maps,Tipax,تیپاکس پاداد,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,11 months ago
880,google_maps,Tipax,تیپاکس پاداد,NULL,خوزستان,5.0,Positive,Happy,Other,Low,70,6 months ago
881,google_maps,Tipax,تیپاکس پادادشهر,Ahvaz، ‫معلم غربی، 7MRR+6R7,Iran,1.0,Negative,Angry,Other,High,80,a month ago
882,google_maps,Tipax,تیپاکس اروند ماهشهر,NULL,خوزستان,5.0,Positive,Happy,Other,Low,90,a year ago
883,google_maps,Tipax,تیپاکس اروند ماهشهر,NULL,خوزستان,5.0,Positive,Happy,Other,Low,80,a year ago
884,google_maps,Tipax,تیپاکس دزفول کمیل,دزفول,خوزستان,1.0,Negative,Angry,Other,High,100,a year ago
885,google_maps,Tipax,تیپاکس دزفول کمیل,دزفول,خوزستان,5.0,Positive,Happy,Other,Low,70,3 years ago
886,google_maps,Tipax,Mahshahr,Bandar-e Mahshahr، فاز 4، بوستان ششم غربی,Abozar Blvd,1.0,Negative,Angry,Other,High,100,3 years ago
887,google_maps,Tipax,Mahshahr,Bandar-e Mahshahr، فاز 4، بوستان ششم غربی,Abozar Blvd,1.0,Negative,Angry,Other,High,90,a year ago
888,google_maps,Tipax,Mahshahr,Bandar-e Mahshahr، فاز 4، بوستان ششم غربی,Abozar Blvd,1.0,Negative,Angry,Customer Support,High,90,11 months ago
889,google_maps,Tipax,Mahshahr,Bandar-e Mahshahr، فاز 4، بوستان ششم غربی,Abozar Blvd,1.0,Negative,Angry,Other,High,90,a year ago
890,google_maps,Tipax,Mahshahr,Bandar-e Mahshahr، فاز 4، بوستان ششم غربی,Abozar Blvd,5.0,Positive,Happy,Other,Low,70,8 months ago
891,google_maps,Tipax,Mahshahr,Bandar-e Mahshahr، فاز 4، بوستان ششم غربی,Abozar Blvd,5.0,Positive,Happy,Other,Low,70,2 years ago
892,google_maps,Tipax,Mahshahr,Bandar-e Mahshahr، فاز 4، بوستان ششم غربی,Abozar Blvd,5.0,Positive,Happy,Other,Low,80,3 years ago
893,google_maps,Tipax,تیپاکس باهنر,Ahvaz، ‫بلوار ناصح شرقی،دفتر تیپاکس، بلوار معلم، پلاک ابتدای,Iran,5.0,Positive,Happy,Other,Low,80,a month ago
894,google_maps,Tipax,پست تیپاکس کوروش,NULL,خوزستان,4.0,Positive,Satisfied,Other,Low,80,10 months ago
895,google_maps,Tipax,پست تیپاکس کوروش,NULL,خوزستان,5.0,Positive,Frustrated,Other,Low,90,2 years ago
896,google_maps,Tipax,پست تیپاکس کوروش,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,a year ago
897,google_maps,Tipax,پست تیپاکس کوروش,NULL,خوزستان,5.0,Positive,Happy,Other,Low,70,6 months ago
898,google_maps,Tipax,پست تیپاکس کوروش,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,a year ago
899,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,1.0,Negative,Angry,Staff Behavior,High,90,2 years ago
900,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,1.0,Negative,Angry,Staff Behavior,High,90,a year ago
901,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,1.0,Negative,Angry,Other,High,90,10 months ago
902,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,1.0,Negative,Angry,Other,High,90,a year ago
903,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,5.0,Positive,Happy,Other,Low,90,6 years ago
904,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,4.0,Positive,Satisfied,Other,Low,90,6 years ago
905,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,1.0,Negative,Angry,Other,High,90,5 years ago
906,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,1.0,Negative,Angry,Staff Behavior,High,90,2 years ago
907,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,1.0,Negative,Angry,Other,High,90,6 years ago
908,google_maps,Tipax,تیپاکس خرمشهر,فردوس,خوزستان,1.0,Negative,Angry,Staff Behavior,High,90,a year ago
909,google_maps,Tipax,behbahan,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,6 years ago
910,google_maps,Tipax,behbahan,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,6 years ago
911,google_maps,Tipax,behbahan,NULL,خوزستان,2.0,Negative,Disappointed,Other,Medium,90,6 years ago
912,google_maps,Tipax,behbahan,NULL,خوزستان,1.0,Negative,Angry,Staff Behavior,High,100,2 years ago
913,google_maps,Tipax,behbahan,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,6 years ago
914,google_maps,Tipax,behbahan,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,a year ago
915,google_maps,Tipax,behbahan,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,6 years ago
916,google_maps,Tipax,behbahan,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,5 years ago
917,google_maps,Tipax,behbahan,NULL,خوزستان,1.0,Negative,Angry,Pricing,High,80,5 years ago
918,google_maps,Tipax,behbahan,NULL,خوزستان,5.0,Positive,Happy,Other,Low,70,8 years ago
919,google_maps,Tipax,Izeh agency,ایذه,خوزستان,1.0,Negative,Angry,Other,High,90,8 months ago
920,google_maps,Tipax,Izeh agency,ایذه,خوزستان,3.0,Positive,Satisfied,Other,Low,90,4 years ago
921,google_maps,Tipax,Izeh agency,ایذه,خوزستان,1.0,Negative,Angry,Other,High,100,9 months ago
922,google_maps,Tipax,Izeh agency,ایذه,خوزستان,1.0,Negative,Angry,Other,High,90,2 years ago
923,google_maps,Tipax,Izeh agency,ایذه,خوزستان,1.0,Negative,Angry,Other,High,90,3 years ago
924,google_maps,Tipax,Izeh agency,ایذه,خوزستان,5.0,Positive,Happy,Other,Low,80,5 years ago
925,google_maps,Tipax,Izeh agency,ایذه,خوزستان,4.0,Positive,Satisfied,Other,Low,70,6 years ago
926,google_maps,Tipax,Izeh agency,ایذه,خوزستان,1.0,Negative,Angry,Other,High,80,a year ago
927,google_maps,Tipax,تیپاکس گتوند,NULL,خوزستان,1.0,Negative,Angry,Mobile App,High,100,2 years ago
928,google_maps,Tipax,تیپاکس گتوند,NULL,خوزستان,2.0,Negative,Disappointed,Staff Behavior,Medium,100,a year ago
929,google_maps,Tipax,تیپاکس گتوند,NULL,خوزستان,1.0,Negative,Angry,Mobile App,High,90,3 years ago
930,google_maps,Tipax,تیپاکس گتوند,NULL,خوزستان,1.0,Negative,Angry,Damaged Package,High,80,3 years ago
931,google_maps,Tipax,تیپاکس بندر امام خمینی,NULL,خوزستان,1.0,Negative,Angry,Other,High,100,5 years ago
932,google_maps,Tipax,تیپاکس بندر امام خمینی,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,Edited 5 years ago
933,google_maps,Tipax,تیپاکس بندر امام خمینی,NULL,خوزستان,5.0,Positive,Happy,Other,Low,80,6 years ago
934,google_maps,Tipax,تیپاکس بندر امام خمینی,NULL,خوزستان,1.0,Negative,Angry,Other,High,80,5 years ago
935,google_maps,Tipax,تیپاکس بندر امام خمینی,NULL,خوزستان,5.0,Positive,Happy,Other,Low,80,2 years ago
936,google_maps,Tipax,تیپاکس بندر امام خمینی,NULL,خوزستان,3.0,Neutral,Satisfied,Other,Low,70,3 years ago
937,google_maps,Tipax,تیپاکس بندر امام خمینی,NULL,خوزستان,4.0,Positive,Satisfied,Other,Low,70,5 years ago
938,google_maps,Tipax,تیپاکس بندر امام خمینی,NULL,خوزستان,4.0,Positive,Satisfied,Other,Low,70,2 years ago
939,google_maps,Tipax,تیپاکس رامهرمز,NULL,خوزستان,1.0,Positive,Satisfied,Other,High,90,a year ago
940,google_maps,Tipax,تیپاکس رامهرمز,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,2 years ago
941,google_maps,Tipax,تیپاکس رامهرمز,NULL,خوزستان,5.0,Positive,Happy,Other,Low,90,a year ago
942,google_maps,Tipax,تیپاکس رامهرمز,NULL,خوزستان,1.0,Negative,Angry,Other,High,90,2 years ago
943,google_maps,Tipax,تیپاکس رامهرمز,NULL,خوزستان,1.0,Negative,Angry,Staff Behavior,High,90,2 years ago
944,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,1.0,Negative,Angry,Delay,High,90,5 years ago
945,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,1.0,Negative,Angry,Delay,High,90,5 years ago
946,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,1.0,Positive,Satisfied,Other,High,90,6 years ago
947,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,1.0,Negative,Angry,Other,High,90,6 years ago
948,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,1.0,Negative,Angry,Other,High,100,4 years ago
949,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,1.0,Negative,Angry,Other,High,90,6 years ago
950,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,1.0,Negative,Angry,Other,High,90,5 years ago
951,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,5.0,Positive,Happy,Other,Low,80,6 years ago
952,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,1.0,Negative,Angry,Staff Behavior,High,80,6 years ago
953,google_maps,Tipax,تیپاکس بوشهر,NULL,بوشهر,1.0,Negative,Angry,Other,High,80,5 years ago
954,google_maps,Tipax,تیپاکس بوشهر سلمان فارسی,NULL,بوشهر,1.0,Negative,Angry,Other,High,90,3 years ago
955,google_maps,Tipax,تیپاکس بوشهر سلمان فارسی,NULL,بوشهر,2.0,Negative,Disappointed,Mobile App,High,90,3 years ago
956,google_maps,Tipax,تیپاکس بوشهر سلمان فارسی,NULL,بوشهر,1.0,Negative,Angry,Other,High,90,3 years ago
957,google_maps,Tipax,تیپاکس بوشهر سلمان فارسی,NULL,بوشهر,1.0,Negative,Angry,Other,High,100,3 years ago
958,google_maps,Tipax,تیپاکس بوشهر سلمان فارسی,NULL,بوشهر,1.0,Negative,Angry,Other,High,90,3 years ago
959,google_maps,Tipax,تیپاکس بوشهر سلمان فارسی,NULL,بوشهر,1.0,Negative,Angry,Other,High,80,4 years ago
960,google_maps,Tipax,تیپاکس بوشهر سلمان فارسی,NULL,بوشهر,5.0,Positive,Happy,Other,Low,80,3 years ago
961,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,1.0,Negative,Angry,Pricing,High,90,11 months ago
962,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,1.0,Negative,Angry,Pricing,High,90,a year ago
963,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,1.0,Negative,Angry,Other,High,100,9 months ago
964,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,5.0,Positive,Happy,Other,Low,90,5 years ago
965,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,1.0,Negative,Angry,Other,High,90,a year ago
966,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,1.0,Negative,Angry,Other,High,90,a month ago
967,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,1.0,Negative,Angry,Other,High,90,a year ago
968,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,4.0,Positive,Satisfied,Other,Low,70,2 years ago
969,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,5.0,Positive,Happy,Other,Low,70,4 years ago
970,google_maps,Tipax,(Branch No.1 of BandarAbbas),ری,هرمزگان,5.0,Positive,Happy,Other,Low,70,2 years ago
971,google_maps,Tipax,تیپاکس ملوان,NULL,هرمزگان,1.0,Negative,Angry,Other,High,90,11 months ago
972,google_maps,Tipax,تیپاکس ملوان,NULL,هرمزگان,1.0,Negative,Angry,Other,High,80,a year ago
973,google_maps,Tipax,تیپاکس ملوان,NULL,هرمزگان,5.0,Positive,Happy,Other,Low,80,2 years ago
974,google_maps,Tipax,تیپاکس ملوان,NULL,هرمزگان,1.0,Negative,Angry,Other,High,80,a year ago
975,google_maps,Tipax,تیپاکس ملوان,NULL,هرمزگان,5.0,Positive,Happy,Other,Low,70,3 years ago
976,google_maps,Tipax,تیپاکس ایثار,اراک,هرمزگان,1.0,Negative,Angry,Staff Behavior,High,90,9 months ago
977,google_maps,Tipax,تیپاکس ایثار,اراک,هرمزگان,1.0,Negative,Angry,Other,High,90,a year ago
978,google_maps,Tipax,تیپاکس ایثار,اراک,هرمزگان,1.0,Negative,Angry,Other,High,80,2 years ago
979,google_maps,Tipax,تیپاکس ایثار,اراک,هرمزگان,5.0,Positive,Happy,Other,Low,80,a year ago
980,google_maps,Tipax,تیپاکس ایثار,اراک,هرمزگان,5.0,Positive,Happy,Other,Low,70,5 months ago
981,google_maps,Tipax,تیپاکس ایثار,اراک,هرمزگان,1.0,Negative,Angry,Other,High,80,2 years ago
